,title,url,rating
207,Heirloom Tomato Salad with Blue Cheese ,http://www.epicurious.com/recipes/food/views/heirloom-tomato-salad-with-blue-cheese-108427,4.375
208,Fried Fish with Moroccan-Style Herb Sauce ,http://www.epicurious.com/recipes/food/views/fried-fish-with-moroccan-style-herb-sauce-12366,4.375
209,Spicy Noodles with Ginger and Fresh Vegetables ,http://www.epicurious.com/recipes/food/views/spicy-noodles-with-ginger-and-fresh-vegetables-4627,3.125
210,Ginger Crème Brûlée ,http://www.epicurious.com/recipes/food/views/ginger-creme-brulee-105569,4.375
211,Banana Smoothie ,http://www.epicurious.com/recipes/food/views/blueberry-muffin-smoothie-catherine-mccord-banana-yogurt-oats-breakfast,0.0
212,Bratwurst and Red Cabbage ,http://www.epicurious.com/recipes/food/views/bratwurst-and-red-cabbage-51263820,4.375
213,"Chocolate, Walnut and Prune Fudge Torte ",http://www.epicurious.com/recipes/food/views/chocolate-walnut-and-prune-fudge-torte-1632,4.375
214,Kale with Sauteed Apple and Onion ,http://www.epicurious.com/recipes/food/views/kale-with-sauteed-apple-and-onion-104402,3.75
215,Roasted Quail with Wild Mushrooms ,http://www.epicurious.com/recipes/food/views/roasted-quail-with-wild-mushrooms-51211810,0.0
216,Mocha Brownies ,http://www.epicurious.com/recipes/food/views/double-chocolate-mocha-brownies-107431,3.125
217,Onion and Cider Soup with Roquefort Croutons ,http://www.epicurious.com/recipes/food/views/onion-and-cider-soup-with-roquefort-croutons-13355,3.75
218,Eggnog ,http://www.epicurious.com/recipes/food/views/eggnog-ice-cream-claudia-fleming,2.5
219,"Spinach, Feta, and Phyllo Purses ",http://www.epicurious.com/recipes/food/views/spinach-feta-and-phyllo-purses-101576,3.75
220,Salmon Confit in Olive Oil with Arugula Salad and Balsamic Vinegar ,http://www.epicurious.com/recipes/food/views/salmon-confit-in-olive-oil-with-arugula-salad-and-balsamic-vinegar-109145,5.0
221,Wild Rice with Carrots ,http://www.epicurious.com/recipes/food/views/vietnamese-chicken-salad-243196,3.125
222,Cherry Cola Barbecue Sauce ,http://www.epicurious.com/recipes/food/views/cherry-cola-barbecue-sauce-242745,5.0
223,Golden Turkey Stock ,http://www.epicurious.com/recipes/food/views/herbed-oyster-stuffing-107371,5.0
224,"Chicken, Corn, and Noodle Soup with Saffron ",http://www.epicurious.com/recipes/food/views/chicken-corn-and-noodle-soup-with-saffron-2762,4.375
225,D.i.y. Drinks Bar ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,4.375
226,Yellow Squash and Bell Pepper Torte ,http://www.epicurious.com/recipes/food/views/yellow-squash-and-bell-pepper-torte-354988,3.125
227,Black Bean and Vegetable Wraps ,http://www.epicurious.com/recipes/food/views/black-bean-and-vegetable-wraps-5926,4.375
228,Fennel-Rubbed Pork Roast ,http://www.epicurious.com/recipes/food/views/fennel-rubbed-pork-roast-51210080,5.0
229,Beef Stroganoff with Tomatoes ,http://www.epicurious.com/recipes/food/views/beef-stroganoff-with-tomatoes-107484,3.75
230,Mashed Potato and Cauliflower Gratin ,http://www.epicurious.com/recipes/food/views/mashed-potato-and-cauliflower-gratin-51138010,4.375
231,Butternut Squash-Parsnip Soup with Thyme ,http://www.epicurious.com/recipes/food/views/butternut-squash-parsnip-soup-with-thyme-4699,4.375
232,Honey-Cinnamon Ice Cream ,http://www.epicurious.com/recipes/food/views/honey-cinnamon-ice-cream-364329,5.0
233,"Crispy Bruschetta with Goat Cheese, Tomatoes and Mint ",http://www.epicurious.com/recipes/food/views/crispy-bruschetta-with-goat-cheese-tomatoes-and-mint-103220,4.375
234,Ginger-Wasabi Halibut Brochettes ,http://www.epicurious.com/recipes/food/views/ginger-wasabi-halibut-brochettes-5448,3.125
235,Banana Coffee Cake Diamond ,http://www.epicurious.com/recipes/food/views/banana-coffee-cake-diamond-11799,3.75
236,Green Olive Relish ,http://www.epicurious.com/recipes/food/views/cod-with-lemon-green-olive-and-onion-relish-51193850,3.75
237,Three-Chile Harissa ,http://www.epicurious.com/recipes/food/views/three-chile-harissa,0.0
238,Apple Treacle Tart ,http://www.epicurious.com/recipes/food/views/apple-treacle-tart-358596,4.375
239,The BA Patty Melt ,http://www.epicurious.com/recipes/food/views/the-ba-patty-melt-51252650,4.375
240,Butter-Rum Baked Apples ,http://www.epicurious.com/recipes/food/views/butter-rum-baked-apples-104649,3.75
241,"Frisée, Radicchio, and Asian Pear Salad with Hazelnut Vinaigrette ",http://www.epicurious.com/recipes/food/views/frisee-radicchio-and-asian-pear-salad-with-hazelnut-vinaigrette-13202,0.0
242,Avocado and Smoked Pork Carnitas ,http://www.epicurious.com/recipes/food/views/avocado-and-smoked-pork-carnitas-2000,1.25
243,Grilled Turkey with Toasted Fennel and Coriander and Fresh Thyme Gravy ,http://www.epicurious.com/recipes/food/views/grilled-turkey-with-toasted-fennel-and-coriander-and-fresh-thyme-gravy-355793,4.375
244,Onion Oil ,http://www.epicurious.com/recipes/food/views/easy-tuna-melt,0.0
245,Herb-Roasted Turkey ,http://www.epicurious.com/recipes/food/views/herb-roasted-turkey-51122800,4.375
246,Crab Cakes with Red Chili Mayonnaise ,http://www.epicurious.com/recipes/food/views/crab-cakes-with-red-chili-mayonnaise-107053,5.0
247,Cherry-Apricot Cobbler ,http://www.epicurious.com/recipes/food/views/cherry-apricot-cobbler-241364,3.125
248,Romaine-Wrapped Halibut ,http://www.epicurious.com/recipes/food/views/romaine-wrapped-halibut-104552,3.75
249,Sour Cream Apple Pie ,http://www.epicurious.com/recipes/food/views/sour-cream-apple-pie-235947,4.375
250,"Ice Cream Soda with Lime, Mint and Ginger ",http://www.epicurious.com/recipes/food/views/ice-cream-soda-with-lime-mint-and-ginger-200590,5.0
251,Crab and Wild Mushroom Cheesecake ,http://www.epicurious.com/recipes/food/views/crab-and-wild-mushroom-cheesecake-5816,4.375
252,Tossed Pizza Salad ,http://www.epicurious.com/recipes/food/views/pasta-with-sausage-and-arugula,3.75
253,Orange Cranberry Bundt Cake ,http://www.epicurious.com/recipes/food/views/orange-cranberry-bundt-cake-51207640,3.125
254,Cider-Braised Pheasant with Pearl Onions and Apples ,http://www.epicurious.com/recipes/food/views/cider-braised-pheasant-with-pearl-onions-and-apples-236322,3.75
255,Polenta With Mushrooms ,http://www.epicurious.com/recipes/food/views/soft-polenta-with-mushrooms-and-spinach,0.0
256,"Potato Pancakes with Chick-Pea Flour, Cilantro and Cumin ",http://www.epicurious.com/recipes/food/views/potato-pancakes-with-chick-pea-flour-cilantro-and-cumin-379,4.375
257,"Avocado ""Pesto"" ",http://www.epicurious.com/recipes/food/views/creamy-avocado-pesto-395594,3.125
258,Salmon Spring Rolls with Coriander Dipping Sauce ,http://www.epicurious.com/recipes/food/views/salmon-spring-rolls-with-coriander-dipping-sauce-10046,4.375
259,My Favorite Roast Turkey ,http://www.epicurious.com/recipes/food/views/my-favorite-roast-turkey-51258050,5.0
260,"Baked Trout with Shiitake Mushrooms, Tomatoes, and Ginger ",http://www.epicurious.com/recipes/food/views/baked-trout-with-shiitake-mushrooms-tomatoes-and-ginger-239824,4.375
261,Raisin-Bread Strata with Sausage and Dried Plums ,http://www.epicurious.com/recipes/food/views/raisin-bread-strata-with-sausage-and-dried-plums-109157,3.75
262,Crab-Boil Spices ,http://www.epicurious.com/recipes/food/views/crab-boil-spices-10087,4.375
263,Cold Noodle Salad with Ponzu Sauce ,http://www.epicurious.com/recipes/food/views/to-cook-dried-udon-noodles-233761,4.375
264,Old-Fashioned Indian Pudding ,http://www.epicurious.com/recipes/food/views/old-fashioned-indian-pudding-20012,4.375
265,Sephardic Charoset ,http://www.epicurious.com/recipes/food/views/sephardic-charoset-234300,3.75
266,Sanuki Sea Stock ,http://www.epicurious.com/recipes/food/views/sanuki-sea-stock-233762,3.75
267,To Cook Dried Udon Noodles ,http://www.epicurious.com/recipes/food/views/nabeyaki-udon-soup-with-chicken-spinach-and-mushrooms,4.375
268,Mashed Sweet Potatoes with Brown Sugar and Pecans ,http://www.epicurious.com/recipes/food/views/brown-sugar-glazed-sweet-potatoes-with-marshmallows-813,5.0
269,Pickled Feta and Cerignola Olives with Strawberries ,http://www.epicurious.com/recipes/food/views/pickled-feta-and-cerignola-olives-with-strawberries-51186810,0.0
270,Breakfast Bowl With Quinoa and Berries ,http://www.epicurious.com/recipes/food/views/breakfast-bowl-with-quinoa-and-berries,5.0
271,Pot Roast with Orange and Dates ,http://www.epicurious.com/recipes/food/views/pot-roast-with-orange-and-dates-237903,4.375
272,Cheese Puffs Gougères ,http://www.epicurious.com/recipes/food/views/cheese-puffs-gougeres-388391,5.0
273,Our Favorite Key Lime Pie ,http://www.epicurious.com/recipes/food/views/our-favorite-key-lime-pie-56389684,3.75
274,"Linguine with Sausage, Mushroom and Cream Sauce ",http://www.epicurious.com/recipes/food/views/linguine-with-sausage-mushroom-and-cream-sauce-103129,3.75
275,Roasted Red Snapper with Olives ,http://www.epicurious.com/recipes/food/views/roasted-red-snapper-with-olives-13623,3.75
276,Lemon-Ginger Frozen Yogurt ,http://www.epicurious.com/recipes/food/views/lemon-ginger-frozen-yogurt-242184,4.375
277,"Pinhead Oat-Crusted Catfish, Roasted Cauliflower and Mustard Greens, and Lemon Cream ",http://www.epicurious.com/recipes/food/views/pinhead-oat-crusted-catfish-roasted-cauliflower-and-mustard-greens-and-lemon-cream-51123010,0.0
278,Farfalle with Spinach and Garbanzo Beans ,http://www.epicurious.com/recipes/food/views/farfalle-with-spinach-and-garbanzo-beans-126,3.125
279,Quick Sesame Chicken With Broccoli ,http://www.epicurious.com/recipes/food/views/quick-sesame-chicken-with-broccoli,4.375
280,Fish Mixed Grill ,http://www.epicurious.com/recipes/food/views/dill-sauce-101750,4.375
281,Braised Short Ribs with Garbanzo Beans and Raisins ,http://www.epicurious.com/recipes/food/views/braised-short-ribs-with-garbanzo-beans-and-raisins-108568,4.375
282,Green Beans with Bacon and Red Bell Pepper ,http://www.epicurious.com/recipes/food/views/succotash-103725,4.375
283,Ghostly Chocolate-Nut Bark ,http://www.epicurious.com/recipes/food/views/ghostly-chocolate-nut-bark-51254500,5.0
284,Salted Water for Boiling ,http://www.epicurious.com/recipes/food/views/tarragon-lobster-roll-51245010,3.75
285,Figs with Honey-Orange Mascarpone and Pistachio Brittle ,http://www.epicurious.com/recipes/food/views/figs-with-honey-orange-mascarpone-and-pistachio-brittle-361232,4.375
286,"Rib-Eye Steaks with Radicchio, Pear, and Blue Cheese Salad ",http://www.epicurious.com/recipes/food/views/rib-eye-steaks-with-radicchio-pear-and-blue-cheese-salad-240428,5.0
287,Spicy Tahini Sauce ,http://www.epicurious.com/recipes/food/views/spicy-tahini-sauce-51177820,5.0
288,Charred Broccoli Salad with Eggplant Purée ,http://www.epicurious.com/recipes/food/views/charred-broccoli-salad-with-eggplant-puree,4.375
289,"Corn Salad With Hazelnuts, Pecorino, and Mint ",http://www.epicurious.com/recipes/food/views/corn-salad-with-hazelnuts-pecorino-and-mint,5.0
290,Lamb Steaks ,http://www.epicurious.com/recipes/food/views/guinness-brined-bbq-lamb-steaks-365449,4.375
291,Chicken Stock ,http://www.epicurious.com/recipes/food/views/hainanese-chicken-rice,0.0
292,Quick Tartar Sauce ,http://www.epicurious.com/recipes/food/views/albacore-tuna-sliders-51168220,0.0
293,Gingered Shrimp with Asian Noodles ,http://www.epicurious.com/recipes/food/views/gingered-shrimp-with-asian-noodles-2513,3.75
294,Florida Ambrosia Salad ,http://www.epicurious.com/recipes/food/views/florida-ambrosia-salad-51126830,3.75
295,Cucumber-Dill Soup with Scallions ,http://www.epicurious.com/recipes/food/views/cucumber-dill-soup-with-scallions-352429,3.75
296,"Roast Chicken With Smothered Cabbage, Bacon, and Potatoes ",http://www.epicurious.com/recipes/food/views/roast-chicken-with-smothered-cabbage-bacon-and-potatoes,3.125
297,"Oven-Baked Pizza with Caramelized Onions, Gorgonzola, and Walnuts ",http://www.epicurious.com/recipes/food/views/oven-baked-pizza-with-caramelized-onions-gorgonzola-and-walnuts-358016,3.125
298,Tequila Lime Tart ,http://www.epicurious.com/recipes/food/views/the-classic-margarita-238570,3.75
299,Tacchino Ripieno ,http://www.epicurious.com/recipes/food/views/tacchino-ripieno-107541,3.125
300,Horseradish-Pumpkin Seed Pesto ,http://www.epicurious.com/recipes/food/views/horseradish-pumpkin-seed-pesto,1.25
301,Spiced Christmas Coffee with Brandied Whipped Cream ,http://www.epicurious.com/recipes/food/views/spiced-christmas-coffee-with-brandied-whipped-cream-201208,0.0
302,Summer Squash Sauté ,http://www.epicurious.com/recipes/food/views/summer-squash-saute-51169540,3.75
303,Cornmeal Waffles ,http://www.epicurious.com/recipes/food/views/crispy-cornmeal-bacon-waffles-109154,1.875
304,Grilled Skirt Steak Tacos with Corn Relish ,http://www.epicurious.com/recipes/food/views/grilled-skirt-steak-tacos-with-corn-relish-230637,4.375
305,Gingered Cantaloupe Shake ,http://www.epicurious.com/recipes/food/views/gingered-cantaloupe-shake-200870,0.0
306,Peanut Butter Berry–Wich ,http://www.epicurious.com/recipes/food/views/peanut-butter-berry-wich-243125,3.75
307,Grilled Turkey Burgers ,http://www.epicurious.com/recipes/food/views/grilled-turkey-burgers-with-cheddar-and-smoky-aioli-354289,4.375
308,Toasted Almond Cream Pie with Boysenberry Topping ,http://www.epicurious.com/recipes/food/views/toasted-almond-cream-pie-with-boysenberry-topping-4418,3.75
309,Sweet Potato Fries with Garlic and Herbs ,http://www.epicurious.com/recipes/food/views/sweet-potato-fries-with-garlic-and-herbs-4974,3.75
310,Habanero-Orange Salsa ,http://www.epicurious.com/recipes/food/views/habanero-orange-salsa-359316,5.0
311,"Butterflied Turkey with Fennel, Sausage, and Ricotta Stuffing ",http://www.epicurious.com/recipes/food/views/butterflied-turkey-with-fennel-sausage-and-ricotta-stuffing-361749,4.375
312,Herbed Fish Rolls in White Wine with Grapes ,http://www.epicurious.com/recipes/food/views/herbed-fish-rolls-in-white-wine-with-grapes-10411,4.375
313,Tía Rosa and Ruth Eichner's Sweet-and-Sour Carrots ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,3.75
314,Peas with Parsley and Garlic Butter ,http://www.epicurious.com/recipes/food/views/peas-with-parsley-and-garlic-butter-5331,3.125
315,Light Lemon Yogurt Sauce ,http://www.epicurious.com/recipes/food/views/light-lemon-yogurt-sauce-107547,3.125
316,Triple-Whammy Saffroned Tomato-Fennel Soup ,http://www.epicurious.com/recipes/food/views/triple-whammy-saffroned-tomato-fennel-soup-232421,3.75
317,Veal Scallops with Creamy Mushroom Sauce ,http://www.epicurious.com/recipes/food/views/veal-scallops-with-creamy-mushroom-sauce-105553,4.375
318,"Linguine with Red Peppers, Green Onions and Pine Nuts ",http://www.epicurious.com/recipes/food/views/linguine-with-red-peppers-green-onions-and-pine-nuts-102653,3.75
319,Fresh Tomato Salsa ,http://www.epicurious.com/recipes/food/views/pico-de-gallo-norteno-zarela-martinez,4.375
320,Stuffed Eggs with Goat Cheese and Dill ,http://www.epicurious.com/recipes/food/views/stuffed-eggs-with-goat-cheese-and-dill-232138,3.125
321,Stovetop Butterscotch Apples and Cranberries ,http://www.epicurious.com/recipes/food/views/stovetop-butterscotch-apples-and-cranberries,0.0
322,Chicken and Artichoke Fricassée with Morel Mushrooms ,http://www.epicurious.com/recipes/food/views/chicken-and-artichoke-fricassee-with-morel-mushrooms-237905,4.375
323,Grilled Swordfish and Green Olive Relish ,http://www.epicurious.com/recipes/food/views/grilled-swordfish-and-green-olive-relish-12411,3.75
324,Gingersnap Lemon Ice Cream Sandwiches ,http://www.epicurious.com/recipes/food/views/gingersnap-lemon-ice-cream-sandwiches-354449,3.75
325,Mushrooms in Escabèche with Red Bell Peppers and Chiles de Arbol ,http://www.epicurious.com/recipes/food/views/mushrooms-in-escabeche-with-red-bell-peppers-and-chiles-de-arbol-233389,3.125
326,Spiced Banana Ice Cream ,http://www.epicurious.com/recipes/food/views/sweet-preserved-pumpkin-51116800,4.375
327,Roasted Red Peppers ,http://www.epicurious.com/recipes/food/views/baked-rigatoni-red-peppers-green-olives,3.75
328,Red-Braised Pork with Fresh Pineapple ,http://www.epicurious.com/recipes/food/views/red-braised-pork-with-fresh-pineapple-103951,3.125
329,Roast Pork with Fruit Stuffing and Mustard Sauce ,http://www.epicurious.com/recipes/food/views/roast-pork-with-fruit-stuffing-and-mustard-sauce-107121,4.375
330,Spiced Fillet of Beef with Mizuna Salad ,http://www.epicurious.com/recipes/food/views/spiced-fillet-of-beef-with-mizuna-salad-107005,4.375
331,Black Bean and Red Pepper Salad ,http://www.epicurious.com/recipes/food/views/black-bean-and-red-pepper-salad-5493,3.75
332,Miniature Almond Cakes with Sugared Cherries and Kirsch Cream ,http://www.epicurious.com/recipes/food/views/miniature-almond-cakes-with-sugared-cherries-and-kirsch-cream-105129,4.375
333,Ginger Crunch Cake with Strawberry Sauce ,http://www.epicurious.com/recipes/food/views/ginger-crunch-cake-with-strawberry-sauce-10198,4.375
334,Chocolate Semifreddo with Chile-Chocolate Sauce ,http://www.epicurious.com/recipes/food/views/chocolate-semifreddo-with-chile-chocolate-sauce-51104810,3.75
335,Winter Squash and Chicken Stew with Indian Spices ,http://www.epicurious.com/recipes/food/views/winter-squash-and-chicken-stew-with-indian-spices-876,3.75
336,Lime Custard Tart ,http://www.epicurious.com/recipes/food/views/our-favorite-key-lime-pie-56389684,3.75
337,Kamikaze ,http://www.epicurious.com/recipes/food/views/kamikaze-vodka-cocktail,0.0
338,Sticky Rice ,http://www.epicurious.com/recipes/food/views/sticky-rice-with-mango-12066,2.5
